,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-11 18:31:00+00:00,-26.4699,71.70365,2899.8,46592.5,46593.6,45.5,979091.1,58.9,32.8,7-101,0 days 00:01:00
2017-09-11 18:32:00+00:00,-26.47122,71.70634,2920.0,46592.9,46580.6,36.6,979091.1,58.7,32.9,7-101,0 days 00:01:00
2017-09-11 18:33:00+00:00,-26.47254,71.70902,2862.7,46581.7,46581.0,30.2,979091.8,58.8,33.1,7-101,0 days 00:01:00
2017-09-11 18:34:00+00:00,-26.47385,71.71171,2827.2,46575.8,46553.8,24.8,979092.4,58.7,33.2,7-101,0 days 00:01:00
2017-09-11 18:35:00+00:00,-26.47516,71.71439,2981.6,46568.6,46591.1,19.2,979092.4,58.3,33.3,7-101,0 days 00:01:00
2017-09-11 18:36:00+00:00,-26.47645,71.71707,3053.3,46570.6,46569.2,15.1,979092.3,58.0,33.5,7-101,0 days 00:01:00
2017-09-11 18:37:00+00:00,-26.47772,71.71976,3060.9,46562.2,46563.8,11.6,979092.1,58.5,33.5,7-101,0 days 00:01:00
2017-09-11 18:38:00+00:00,-26.47902,71.72247,3044.9,46569.9,46561.2,7.9,979093.6,60.1,33.3,7-101,0 days 00:01:00
2017-09-11 18:39:00+00:00,-26.48033,71.72522,3044.9,46549.6,46556.9,3.7,979092.8,60.3,33.2,7-101,0 days 00:01:00
2017-09-11 18:40:00+00:00,-26.48167,71.72799,3003.2,46559.6,46563.4,1.5,979092.4,60.1,33.1,7-101,0 days 00:01:00
2017-09-11 18:41:00+00:00,-26.48301,71.73073,2997.4,46553.4,46546.9,-3.7,979092.1,59.5,33.0,7-101,0 days 00:01:00
2017-09-11 18:42:00+00:00,-26.48436,71.73347,2999.1,46559.4,46529.8,-5.8,979092.5,60.0,32.7,7-101,0 days 00:01:00
2017-09-11 18:43:00+00:00,-26.48573,71.73622,3014.3,46550.2,46555.6,-8.5,979092.6,59.9,32.5,7-101,0 days 00:01:00
2017-09-11 18:44:00+00:00,-26.48708,71.73894,3051.1,46555.3,46555.7,-9.2,979091.9,59.1,32.2,7-101,0 days 00:01:00
2017-09-11 18:45:00+00:00,-26.48841,71.74164,3077.7,46558.3,46557.3,-9.4,979092.3,59.1,32.0,7-101,0 days 00:01:00
2017-09-11 18:46:00+00:00,-26.48974,71.74435,3048.5,46560.7,46556.4,-9.8,979091.7,59.2,31.7,7-101,0 days 00:01:00
2017-09-11 18:47:00+00:00,-26.4911,71.7471,3053.1,46567.9,46564.5,-2.9,979091.9,60.3,31.5,7-101,0 days 00:01:00
2017-09-11 18:48:00+00:00,-26.49245,71.74985,3115.7,46570.3,46568.0,0.3,979090.9,59.1,31.0,7-101,0 days 00:01:00
2017-09-11 18:49:00+00:00,-26.49379,71.75255,3125.9,46576.5,46575.7,6.4,979091.3,59.2,30.4,7-101,0 days 00:01:00
2017-09-11 18:50:00+00:00,-26.49509,71.75524,3167.2,46591.5,46579.1,18.2,979090.5,58.6,30.1,7-101,0 days 00:01:00
2017-09-11 18:51:00+00:00,-26.4964,71.75796,3194.4,46602.2,46595.3,25.4,979090.1,59.6,29.5,7-101,0 days 00:01:00
2017-09-11 18:52:00+00:00,-26.49773,71.7607,3236.6,46613.2,46607.9,37.6,979090.0,60.0,29.3,7-101,0 days 00:01:00
2017-09-11 18:53:00+00:00,-26.49911,71.76346,3261.2,46626.8,46618.5,46.0,979088.9,60.3,28.3,7-101,0 days 00:01:00
2017-09-11 18:54:00+00:00,-26.50047,71.76623,3245.9,46640.2,46638.6,60.3,979087.9,59.5,27.4,7-101,0 days 00:01:00
2017-09-11 18:55:00+00:00,-26.50178,71.76895,3246.9,46657.1,46645.3,72.9,979087.9,58.9,26.5,7-101,0 days 00:01:00
2017-09-11 18:56:00+00:00,-26.5031,71.77163,3220.7,46669.7,46659.4,86.1,979087.1,58.2,26.2,7-101,0 days 00:01:00
2017-09-11 18:57:00+00:00,-26.50444,71.7743,3253.2,46682.6,46673.8,100.0,979087.6,59.0,25.9,7-101,0 days 00:01:00
2017-09-11 18:58:00+00:00,-26.50581,71.77701,3277.6,46701.4,46688.6,111.2,979085.7,59.3,24.9,7-101,0 days 00:01:00
2017-09-11 18:59:00+00:00,-26.50715,71.77976,3257.3,46713.2,46707.4,125.8,979085.9,60.0,24.5,7-101,0 days 00:01:00
2017-09-11 19:00:00+00:00,-26.50848,71.7825,3340.9,46718.9,46718.8,137.0,979084.8,59.6,23.3,7-101,0 days 00:01:00
2017-09-11 19:01:00+00:00,-26.50981,71.78522,3392.2,46740.7,46734.5,148.9,979084.6,59.4,22.8,7-101,0 days 00:01:00
2017-09-11 19:02:00+00:00,-26.51113,71.78792,3315.7,46744.6,46745.5,165.3,979084.0,59.0,22.5,7-101,0 days 00:01:00
2017-09-11 19:03:00+00:00,-26.51245,71.79064,3214.8,46790.7,46758.8,172.7,979083.6,59.4,21.9,7-101,0 days 00:01:00
2017-09-11 19:04:00+00:00,-26.51378,71.79337,3151.2,46777.2,46765.0,182.2,979082.7,59.3,21.1,7-101,0 days 00:01:00
2017-09-11 19:05:00+00:00,-26.51511,71.7961,3185.6,46792.1,46780.8,190.4,979081.6,59.5,19.8,7-101,0 days 00:01:00
2017-09-11 19:06:00+00:00,-26.51645,71.79882,3145.2,46786.4,46789.7,194.6,979081.6,59.3,19.5,7-101,0 days 00:01:00
2017-09-11 19:07:00+00:00,-26.51779,71.80155,3126.7,46804.6,46804.8,206.2,979080.3,59.6,18.7,7-101,0 days 00:01:00
2017-09-11 19:08:00+00:00,-26.51912,71.80429,3129.8,46814.1,46809.8,212.6,979079.9,59.9,18.1,7-101,0 days 00:01:00
2017-09-11 19:09:00+00:00,-26.52044,71.80704,3165.9,46803.7,46818.0,214.7,979079.7,60.1,17.6,7-101,0 days 00:01:00
2017-09-11 19:10:00+00:00,-26.52179,71.80981,3049.2,46822.6,46805.4,220.5,979078.4,59.7,16.1,7-101,0 days 00:01:00
2017-09-11 19:11:00+00:00,-26.52314,71.81253,3019.8,46814.3,46825.9,220.5,979078.2,59.3,15.4,7-101,0 days 00:01:00
2017-09-11 19:12:00+00:00,-26.52449,71.81524,2985.3,46823.8,46834.2,219.9,979077.3,58.6,15.1,7-101,0 days 00:01:00
2017-09-11 19:13:00+00:00,-26.52583,71.81794,2894.5,46829.1,46828.8,217.3,979076.8,59.0,14.5,7-101,0 days 00:01:00
2017-09-11 19:14:00+00:00,-26.52714,71.82066,2843.9,46831.6,46822.1,211.3,979076.1,59.0,13.7,7-101,0 days 00:01:00
2017-09-11 19:15:00+00:00,-26.52846,71.82339,2835.2,46815.3,46822.5,204.0,979076.0,59.6,13.0,7-101,0 days 00:01:00
2017-09-11 19:16:00+00:00,-26.52978,71.8261,2922.5,46801.9,46812.0,193.3,979075.3,59.8,12.2,7-101,0 days 00:01:00
2017-09-11 19:17:00+00:00,-26.53109,71.82884,2994.2,46797.0,46804.2,186.3,979074.8,59.9,11.7,7-101,0 days 00:01:00
2017-09-11 19:18:00+00:00,-26.53242,71.83158,3024.0,46789.7,46791.6,174.4,979073.3,59.5,10.4,7-101,0 days 00:01:00
2017-09-11 19:19:00+00:00,-26.53375,71.83431,3132.2,46777.8,46773.9,162.3,979072.8,58.8,9.9,7-101,0 days 00:01:00
2017-09-11 19:20:00+00:00,-26.53508,71.83701,3154.8,46767.4,46770.6,149.1,979073.0,59.1,9.5,7-101,0 days 00:01:00
2017-09-11 19:21:00+00:00,-26.53642,71.83973,3201.0,46756.2,46761.5,136.1,979072.2,59.3,8.8,7-101,0 days 00:01:00
2017-09-11 19:22:00+00:00,-26.53777,71.84246,3260.8,46751.6,46744.1,123.6,979072.3,60.1,8.3,7-101,0 days 00:01:00
2017-09-11 19:23:00+00:00,-26.53912,71.8452,3251.2,46733.7,46739.5,110.9,979071.3,59.6,7.8,7-101,0 days 00:01:00
2017-09-11 19:24:00+00:00,-26.54047,71.84793,3320.4,46724.4,46725.8,99.3,979071.1,59.8,7.5,7-101,0 days 00:01:00
2017-09-11 19:25:00+00:00,-26.54182,71.85067,3259.8,46712.5,46717.8,87.5,979070.8,59.4,6.9,7-101,0 days 00:01:00
2017-09-11 19:26:00+00:00,-26.54315,71.8534,3217.3,46712.8,46709.1,76.8,979069.1,59.2,5.7,7-101,0 days 00:01:00
2017-09-11 19:27:00+00:00,-26.54446,71.8561,3236.8,46695.9,46699.0,67.7,979069.6,59.2,5.2,7-101,0 days 00:01:00
2017-09-11 19:28:00+00:00,-26.54578,71.85882,3276.0,46685.4,46693.5,58.3,979068.3,59.1,4.7,7-101,0 days 00:01:00
2017-09-11 19:29:00+00:00,-26.54711,71.86156,3210.8,46680.1,46686.3,51.6,979068.6,59.6,4.3,7-101,0 days 00:01:00
2017-09-11 19:30:00+00:00,-26.54844,71.86428,3173.6,46696.0,46681.6,44.1,979067.4,59.1,3.8,7-101,0 days 00:01:00
2017-09-11 19:31:00+00:00,-26.54978,71.867,3173.3,46676.3,46676.0,39.8,979067.9,59.5,3.2,7-101,0 days 00:01:00
2017-09-11 19:32:00+00:00,-26.55113,71.86972,3146.0,46672.9,46671.9,37.0,979066.4,58.9,2.4,7-101,0 days 00:01:00
2017-09-11 19:33:00+00:00,-26.55247,71.87244,3192.1,46670.0,46671.9,34.0,979066.5,59.2,1.9,7-101,0 days 00:01:00
2017-09-11 19:34:00+00:00,-26.5538,71.87513,3280.7,46669.6,46670.7,31.9,979065.8,58.4,1.5,7-101,0 days 00:01:00
2017-09-11 19:35:00+00:00,-26.55511,71.87784,3280.9,46669.9,46669.0,29.8,979065.9,59.3,1.2,7-101,0 days 00:01:00
2017-09-11 19:36:00+00:00,-26.55642,71.88056,3298.3,46669.9,46670.6,27.7,979065.5,59.2,0.8,7-101,0 days 00:01:00
2017-09-11 19:37:00+00:00,-26.55774,71.88329,3333.7,46669.4,46667.5,26.5,979065.4,59.9,0.3,7-101,0 days 00:01:00
2017-09-11 19:38:00+00:00,-26.55818,71.88421,3334.1,46669.9,46671.9,26.2,979064.9,59.4,0.2,7-101,0 days 00:01:00
2017-09-11 19:39:00+00:00,-26.56044,71.8888,3462.4,46670.5,46670.5,24.2,979064.5,60.4,-0.8,7-101,0 days 00:01:00
2017-09-11 19:40:00+00:00,-26.56179,71.89158,3418.0,46669.0,46670.1,23.3,979063.8,60.0,-1.6,7-101,0 days 00:01:00
2017-09-11 19:41:00+00:00,-26.56313,71.89431,3444.4,46671.8,46668.5,22.2,979062.9,59.0,-2.0,7-101,0 days 00:01:00
2017-09-11 19:42:00+00:00,-26.56445,71.897,3469.3,46671.7,46671.5,21.7,979062.9,58.6,-2.2,7-101,0 days 00:01:00
2017-09-11 19:43:00+00:00,-26.56578,71.89968,3489.1,46672.9,46672.1,21.3,979063.2,58.8,-2.5,7-101,0 days 00:01:00
2017-09-11 19:44:00+00:00,-26.56713,71.9024,3516.7,46674.8,46672.5,21.3,979062.6,59.5,-3.1,7-101,0 days 00:01:00
2017-09-11 19:45:00+00:00,-26.56849,71.90515,3549.6,46674.7,46674.1,20.9,979062.4,59.9,-3.6,7-101,0 days 00:01:00
2017-09-11 19:46:00+00:00,-26.56984,71.90789,3547.7,46678.0,46675.9,24.4,979062.1,60.0,-3.9,7-101,0 days 00:01:00
2017-09-11 19:47:00+00:00,-26.57118,71.91064,3579.6,46683.6,46681.4,26.1,979061.6,59.6,-4.2,7-101,0 days 00:01:00
2017-09-11 19:48:00+00:00,-26.5725,71.91338,3589.6,46686.9,46682.9,28.1,979061.1,59.3,-4.5,7-101,0 days 00:01:00
2017-09-11 19:49:00+00:00,-26.57382,71.9161,3598.9,46690.8,46688.7,31.0,979061.1,59.4,-5.0,7-101,0 days 00:01:00
2017-09-11 19:50:00+00:00,-26.57515,71.91883,3582.2,46696.6,46695.8,34.8,979060.8,59.4,-5.2,7-101,0 days 00:01:00
2017-09-11 19:51:00+00:00,-26.57648,71.92158,3569.9,46706.6,46699.9,37.0,979061.1,59.3,-5.5,7-101,0 days 00:01:00
2017-09-11 19:52:00+00:00,-26.57782,71.9243,3594.0,46705.2,46703.0,42.7,979060.4,58.9,-5.8,7-101,0 days 00:01:00
2017-09-11 19:53:00+00:00,-26.57871,71.92609,3546.4,46710.8,46696.4,44.9,979060.8,58.9,-6.0,7-101,0 days 00:01:00
2017-09-11 19:54:00+00:00,-26.58047,71.9297,3635.5,46715.5,46713.6,48.8,979059.9,59.1,-6.3,7-101,0 days 00:01:00
2017-09-11 19:55:00+00:00,-26.58177,71.93241,3591.8,46719.8,46718.7,50.9,979060.0,58.4,-6.4,7-101,0 days 00:01:00
2017-09-11 19:56:00+00:00,-26.58305,71.93507,3604.9,46720.7,46722.7,52.1,979060.4,58.2,-6.5,7-101,0 days 00:01:00
2017-09-11 19:57:00+00:00,-26.58433,71.93774,3589.7,46725.4,46724.6,55.4,979059.9,58.2,-6.6,7-101,0 days 00:01:00
2017-09-11 19:58:00+00:00,-26.58565,71.94047,3630.5,46723.4,46724.9,55.3,979060.3,59.5,-6.7,7-101,0 days 00:01:00
2017-09-11 19:59:00+00:00,-26.587,71.94322,3561.3,46730.4,46727.9,56.3,979060.0,59.9,-6.8,7-101,0 days 00:01:00
2017-09-11 20:00:00+00:00,-26.58836,71.94597,3601.6,46731.9,46730.7,55.8,979060.6,60.2,-7.0,7-101,0 days 00:01:00
2017-09-11 20:01:00+00:00,-26.58972,71.94872,3587.9,46732.5,46731.0,55.9,979059.8,59.7,-7.3,7-101,0 days 00:01:00
2017-09-11 20:02:00+00:00,-26.59108,71.95145,3584.2,46734.0,46732.3,55.6,979059.5,59.0,-7.3,7-101,0 days 00:01:00
2017-09-11 20:03:00+00:00,-26.59242,71.95415,3500.5,46735.7,46732.1,55.1,979060.2,58.5,-7.3,7-101,0 days 00:01:00
2017-09-11 20:04:00+00:00,-26.59374,71.95683,3473.8,46742.2,46736.5,55.2,979060.3,57.9,-7.2,7-101,0 days 00:01:00
2017-09-11 20:05:00+00:00,-26.59505,71.95948,3502.1,46742.1,46737.8,54.4,979060.6,57.9,-7.0,7-101,0 days 00:01:00
2017-09-11 20:06:00+00:00,-26.59637,71.96214,3661.3,46736.9,46739.6,53.5,979060.6,57.9,-6.9,7-101,0 days 00:01:00
2017-09-11 20:07:00+00:00,-26.59768,71.9648,3577.9,46739.4,46739.7,53.9,979060.6,58.0,-6.8,7-101,0 days 00:01:00
2017-09-11 20:08:00+00:00,-26.59897,71.96747,3678.8,46740.9,46731.0,53.4,979061.4,58.6,-6.7,7-101,0 days 00:01:00
2017-09-11 20:09:00+00:00,-26.60028,71.97018,3671.9,46742.2,46742.9,53.4,979061.4,59.5,-6.7,7-101,0 days 00:01:00
2017-09-11 20:10:00+00:00,-26.60162,71.97295,3643.9,46742.3,46743.3,53.1,979061.3,60.6,-6.7,7-101,0 days 00:01:00
2017-09-11 20:11:00+00:00,-26.60298,71.97575,3656.8,46745.3,46744.7,53.8,979061.6,60.8,-6.8,7-101,0 days 00:01:00
2017-09-11 20:12:00+00:00,-26.60433,71.97853,3671.8,46741.4,46729.7,53.5,979061.4,60.1,-6.8,7-101,0 days 00:01:00
2017-09-11 20:13:00+00:00,-26.60567,71.98127,3681.5,46777.0,46752.6,51.4,979060.8,58.9,-6.8,7-101,0 days 00:01:00
2017-09-11 20:14:00+00:00,-26.60699,71.98395,3661.8,46752.1,46745.5,58.1,979062.1,58.7,-6.7,7-101,0 days 00:01:00
2017-09-11 20:15:00+00:00,-26.60831,71.98665,3647.5,46765.4,46742.3,59.6,979062.5,59.5,-6.6,7-101,0 days 00:01:00
2017-09-11 20:16:00+00:00,-26.60965,71.98942,3629.1,46759.8,46756.3,58.9,979061.9,59.5,-6.3,7-101,0 days 00:01:00
2017-09-11 20:17:00+00:00,-26.61098,71.99216,3605.7,46758.5,46758.7,59.1,979061.7,59.1,-6.2,7-101,0 days 00:01:00
2017-09-11 20:18:00+00:00,-26.61229,71.99485,3686.9,46753.6,46761.1,59.5,979062.6,58.4,-6.0,7-101,0 days 00:01:00
2017-09-11 20:19:00+00:00,-26.61361,71.99754,3683.2,46763.8,46770.4,61.0,979063.8,59.2,-5.5,7-101,0 days 00:01:00
2017-09-11 20:20:00+00:00,-26.61496,72.00027,3704.0,46767.4,46765.4,62.0,979064.3,60.1,-5.2,7-101,0 days 00:01:00
2017-09-11 20:21:00+00:00,-26.61632,72.00305,3708.1,46768.7,46765.3,62.0,979064.1,60.2,-5.2,7-101,0 days 00:01:00
2017-09-11 20:22:00+00:00,-26.61766,72.00583,3775.4,46771.5,46784.1,61.1,979064.3,60.5,-5.0,7-101,0 days 00:01:00
2017-09-11 20:23:00+00:00,-26.61855,72.00768,3794.5,46759.8,46786.0,65.9,979064.6,60.2,-4.9,7-101,0 days 00:01:00
2017-09-11 20:24:00+00:00,-26.62031,72.01134,3671.7,46771.0,46773.5,66.5,979065.1,59.8,-4.5,7-101,0 days 00:01:00
2017-09-11 20:25:00+00:00,-26.62166,72.01407,3608.6,46774.9,46775.0,67.9,979064.9,58.9,-4.3,7-101,0 days 00:01:00
2017-09-11 20:26:00+00:00,-26.62299,72.01677,3590.5,46782.3,46811.8,68.9,979065.6,58.7,-4.1,7-101,0 days 00:01:00
2017-09-11 20:27:00+00:00,-26.62431,72.01946,3594.9,46783.9,46796.2,70.6,979065.8,58.5,-3.8,7-101,0 days 00:01:00
2017-09-11 20:28:00+00:00,-26.62563,72.02216,3567.8,46789.9,46787.0,72.1,979066.5,58.5,-3.5,7-101,0 days 00:01:00
2017-09-11 20:29:00+00:00,-26.62695,72.02484,3503.4,46793.1,46792.8,73.3,979067.1,58.7,-2.9,7-101,0 days 00:01:00
2017-09-11 20:30:00+00:00,-26.62828,72.02755,3423.2,46795.9,46793.6,74.9,979067.9,59.1,-2.5,7-101,0 days 00:01:00
2017-09-11 20:31:00+00:00,-26.62962,72.03028,3435.8,46775.7,46797.5,69.1,979067.9,59.7,-2.3,7-101,0 days 00:01:00
2017-09-11 20:32:00+00:00,-26.63097,72.03301,3446.2,46810.8,46806.5,76.1,979068.3,59.5,-2.1,7-101,0 days 00:01:00
2017-09-11 20:33:00+00:00,-26.63229,72.03575,3399.7,46790.0,46810.2,76.0,979068.1,59.4,-2.0,7-101,0 days 00:01:00
2017-09-11 20:34:00+00:00,-26.6336,72.03848,3351.4,46801.4,46801.6,77.6,979069.0,59.1,-1.8,7-101,0 days 00:01:00
2017-09-11 20:35:00+00:00,-26.63492,72.04118,3301.2,46803.4,46803.0,77.4,979069.4,58.7,-1.6,7-101,0 days 00:01:00
2017-09-11 20:36:00+00:00,-26.63625,72.04386,3176.1,46814.6,46806.7,78.3,979069.4,58.3,-1.3,7-101,0 days 00:01:00
2017-09-11 20:37:00+00:00,-26.63758,72.04654,3049.6,46810.8,46803.8,78.3,979069.3,57.9,-1.0,7-101,0 days 00:01:00
2017-09-11 20:38:00+00:00,-26.63889,72.04921,3078.4,46815.9,46813.8,78.8,979069.4,57.5,-0.6,7-101,0 days 00:01:00
2017-09-11 20:39:00+00:00,-26.64019,72.05186,3133.1,46814.0,46812.5,80.2,979070.5,58.2,-0.3,7-101,0 days 00:01:00
2017-09-11 20:40:00+00:00,-26.64148,72.05456,3179.5,46816.3,46813.4,80.7,979070.9,59.3,-0.2,7-101,0 days 00:01:00
2017-09-11 20:41:00+00:00,-26.6428,72.05731,3203.7,46823.1,46806.7,81.6,979071.4,60.1,-0.1,7-101,0 days 00:01:00
2017-09-11 20:42:00+00:00,-26.64324,72.05823,3222.2,46812.2,46818.7,83.0,979071.3,59.9,-0.1,7-101,0 days 00:01:00
2017-09-11 20:43:00+00:00,-26.64545,72.06279,3203.6,46827.5,46805.2,82.7,979071.2,59.2,0.2,7-101,0 days 00:01:00
2017-09-11 20:44:00+00:00,-26.64677,72.0655,3227.2,46826.6,46826.3,87.4,979071.9,59.1,0.2,7-101,0 days 00:01:00
2017-09-11 20:45:00+00:00,-26.6481,72.06823,3263.7,46828.1,46829.5,88.8,979071.8,59.2,0.3,7-101,0 days 00:01:00
2017-09-11 20:46:00+00:00,-26.64942,72.07097,3288.7,46837.7,46829.1,92.2,979071.6,59.1,0.5,7-101,0 days 00:01:00
2017-09-11 20:47:00+00:00,-26.65074,72.07369,3354.6,46836.9,46830.0,92.1,979071.8,58.8,0.6,7-101,0 days 00:01:00
2017-09-11 20:48:00+00:00,-26.65206,72.07638,3377.4,46837.3,46837.7,93.0,979072.6,58.5,0.8,7-101,0 days 00:01:00
2017-09-11 20:49:00+00:00,-26.6534,72.07906,3379.1,46835.6,46840.5,92.4,979073.7,59.0,1.0,7-101,0 days 00:01:00
2017-09-11 20:50:00+00:00,-26.65473,72.08178,3385.8,46831.1,46857.8,95.5,979073.3,59.7,1.2,7-101,0 days 00:01:00
2017-09-11 20:51:00+00:00,-26.65607,72.08454,3370.5,46849.6,46825.2,98.2,979073.4,59.6,1.4,7-101,0 days 00:01:00
2017-09-11 20:52:00+00:00,-26.65742,72.08727,3335.5,46852.1,46848.8,100.3,979073.1,58.7,1.5,7-101,0 days 00:01:00
2017-09-11 20:53:00+00:00,-26.65875,72.08996,3275.4,46857.8,46853.0,101.0,979074.1,58.4,1.8,7-101,0 days 00:01:00
2017-09-11 20:54:00+00:00,-26.66009,72.09265,3169.2,46855.6,46855.4,101.4,979074.5,58.6,2.1,7-101,0 days 00:01:00
2017-09-11 20:55:00+00:00,-26.66142,72.09534,3065.8,46855.7,46860.6,101.3,979075.6,58.9,2.5,7-101,0 days 00:01:00
2017-09-11 20:56:00+00:00,-26.66276,72.09804,3061.9,46856.5,46861.9,101.3,979075.1,58.8,2.8,7-101,0 days 00:01:00
2017-09-11 20:57:00+00:00,-26.66365,72.09985,3089.0,46859.3,46858.6,101.2,979075.2,58.9,3.1,7-101,0 days 00:01:00
2017-09-11 20:58:00+00:00,-26.66545,72.10348,3088.9,46872.9,46862.6,99.2,979076.0,59.7,3.3,7-101,0 days 00:01:00
2017-09-11 20:59:00+00:00,-26.6668,72.10624,3162.4,46860.6,46859.0,97.2,979076.3,59.9,3.5,7-101,0 days 00:01:00
2017-09-11 21:00:00+00:00,-26.66814,72.109,3179.5,46858.4,46855.6,95.8,979076.9,59.5,3.7,7-101,0 days 00:01:00
2017-09-11 21:01:00+00:00,-26.66948,72.11172,3229.1,46863.8,46864.1,94.7,979077.0,58.9,4.0,7-101,0 days 00:01:00
2017-09-11 21:02:00+00:00,-26.6708,72.11441,3227.1,46858.8,46852.9,91.7,979077.8,58.8,4.7,7-101,0 days 00:01:00
2017-09-11 21:03:00+00:00,-26.67214,72.11713,3195.3,46871.6,46857.8,89.2,979078.2,59.6,5.1,7-101,0 days 00:01:00
2017-09-11 21:04:00+00:00,-26.67347,72.1199,3208.4,46852.7,46844.1,88.3,979079.1,60.5,5.5,7-101,0 days 00:01:00
2017-09-11 21:05:00+00:00,-26.67482,72.1227,3220.5,46838.9,46843.7,86.0,979079.3,61.1,5.8,7-101,0 days 00:01:00
2017-09-11 21:06:00+00:00,-26.67618,72.12552,3160.4,46846.6,46858.9,84.9,979079.9,61.1,6.0,7-101,0 days 00:01:00
2017-09-11 21:07:00+00:00,-26.67755,72.12832,3193.1,46848.2,46836.0,83.6,979079.8,60.7,6.3,7-101,0 days 00:01:00
2017-09-11 21:08:00+00:00,-26.67891,72.13111,3158.5,46872.4,46856.1,82.5,979080.1,60.0,6.7,7-101,0 days 00:01:00
2017-09-11 21:09:00+00:00,-26.68024,72.13385,3168.7,46865.7,46858.4,82.1,979081.0,59.0,7.0,7-101,0 days 00:01:00
2017-09-11 21:10:00+00:00,-26.68154,72.13654,3149.5,46862.5,46850.4,80.5,979081.2,58.2,7.5,7-101,0 days 00:01:00
2017-09-11 21:11:00+00:00,-26.68283,72.1392,3113.8,46860.4,46849.6,79.2,979082.4,57.8,8.3,7-101,0 days 00:01:00
2017-09-11 21:12:00+00:00,-26.68413,72.14186,3122.5,46857.3,46867.1,78.2,979082.5,58.2,9.0,7-101,0 days 00:01:00
2017-09-11 21:13:00+00:00,-26.68546,72.14456,3112.4,46858.5,46859.8,78.2,979083.9,59.0,9.6,7-101,0 days 00:01:00
2017-09-11 21:14:00+00:00,-26.68681,72.1473,3144.4,46860.7,46862.7,78.1,979084.4,59.7,9.8,7-101,0 days 00:01:00
2017-09-11 21:15:00+00:00,-26.68815,72.15005,3118.2,46876.7,46874.3,79.5,979084.3,59.2,10.0,7-101,0 days 00:01:00
2017-09-11 21:16:00+00:00,-26.68947,72.15276,2968.6,46869.9,46868.4,80.7,979084.7,58.8,10.4,7-101,0 days 00:01:00
2017-09-11 21:17:00+00:00,-26.6908,72.15545,3031.3,46871.5,46866.1,82.4,979086.0,58.9,11.5,7-101,0 days 00:01:00
2017-09-11 21:18:00+00:00,-26.69216,72.15819,3093.6,46875.3,46864.8,78.6,979086.4,60.1,11.9,7-101,0 days 00:01:00
2017-09-11 21:19:00+00:00,-26.69352,72.16098,3123.5,46862.3,46864.2,75.9,979086.8,60.6,12.2,7-101,0 days 00:01:00
2017-09-11 21:20:00+00:00,-26.69487,72.16377,3123.3,46875.0,46873.0,77.3,979087.5,60.3,12.4,7-101,0 days 00:01:00
2017-09-11 21:21:00+00:00,-26.6962,72.16653,3137.3,46862.6,46887.5,71.2,979087.1,59.6,12.7,7-101,0 days 00:01:00
2017-09-11 21:22:00+00:00,-26.69751,72.16927,3124.6,46852.2,46873.0,77.5,979088.8,59.5,13.5,7-101,0 days 00:01:00
2017-09-11 21:23:00+00:00,-26.69885,72.172,3116.7,46894.5,46850.8,71.2,979089.4,59.7,14.1,7-101,0 days 00:01:00
2017-09-11 21:24:00+00:00,-26.70021,72.17477,3131.5,46907.3,46878.2,65.1,979089.8,60.1,14.5,7-101,0 days 00:01:00
2017-09-11 21:25:00+00:00,-26.70155,72.17753,3036.7,46874.7,46866.8,62.7,979090.1,59.8,14.9,7-101,0 days 00:01:00
2017-09-11 21:26:00+00:00,-26.70287,72.18026,3040.3,46861.5,46861.6,60.3,979090.7,59.2,15.3,7-101,0 days 00:01:00
2017-09-11 21:27:00+00:00,-26.70419,72.18299,3087.9,46854.9,46859.9,56.6,979091.3,59.2,16.0,7-101,0 days 00:01:00
2017-09-11 21:28:00+00:00,-26.70554,72.18573,3114.0,46860.6,46852.0,50.5,979092.0,59.6,16.5,7-101,0 days 00:01:00
2017-09-11 21:29:00+00:00,-26.70691,72.18848,3058.1,46851.8,46853.9,47.4,979092.6,59.9,16.9,7-101,0 days 00:01:00
2017-09-11 21:30:00+00:00,-26.70827,72.19124,3071.4,46843.2,46851.9,39.2,979092.9,59.5,17.1,7-101,0 days 00:01:00
2017-09-11 21:31:00+00:00,-26.70963,72.19395,3117.3,46835.1,46854.3,37.3,979093.2,58.6,17.4,7-101,0 days 00:01:00
2017-09-11 21:32:00+00:00,-26.71098,72.19663,3082.1,46848.6,46850.0,36.2,979093.9,58.0,18.0,7-101,0 days 00:01:00
2017-09-11 21:33:00+00:00,-26.71232,72.19929,3045.5,46838.4,46835.8,27.6,979094.9,57.7,18.7,7-101,0 days 00:01:00
2017-09-11 21:34:00+00:00,-26.71365,72.20195,2964.6,46837.4,46841.6,25.3,979095.6,57.9,19.6,7-101,0 days 00:01:00
2017-09-11 21:35:00+00:00,-26.71497,72.20462,2868.3,46834.4,46833.9,21.3,979096.5,58.5,20.3,7-101,0 days 00:01:00
2017-09-11 21:36:00+00:00,-26.71629,72.20734,2898.4,46830.3,46844.6,19.1,979097.3,59.2,20.9,7-101,0 days 00:01:00
2017-09-11 21:37:00+00:00,-26.71759,72.21009,2880.8,46827.1,46823.2,17.5,979097.5,59.6,21.2,7-101,0 days 00:01:00
